"Account","Date","kWh","month","day","year","hour","DayofWeek","weekdays","peakhour","temperature"
999999999,"2/18/2014",-23.9733406047011,2,18,2014,20,2,1,0,28
999999999,"2/18/2014",-28.489593472666,2,18,2014,21,2,1,0,27
999999999,"2/18/2014",-30.5612727989129,2,18,2014,22,2,1,0,27
999999999,"2/18/2014",-32.6329521251599,2,18,2014,23,2,1,0,27
999999999,"2/19/2014",14.4864485640403,2,19,2014,0,3,1,0,26.1
999999999,"2/19/2014",12.4147692377933,2,19,2014,1,3,1,0,26.1
999999999,"2/19/2014",10.3430899115464,2,19,2014,2,3,1,0,26.1
999999999,"2/19/2014",10.4715267728456,2,19,2014,3,3,1,0,27
999999999,"2/19/2014",6.19973125905253,2,19,2014,4,3,1,0,26.1
999999999,"2/19/2014",-0.761095150630339,2,19,2014,5,3,1,0,24.1
999999999,"2/19/2014",21.675,2,19,2014,6,3,1,0,23
999999999,"2/19/2014",82.44,2,19,2014,7,3,1,1,24.1
999999999,"2/19/2014",83.895,2,19,2014,8,3,1,1,26.1
999999999,"2/19/2014",86.715,2,19,2014,9,3,1,1,28.9
999999999,"2/19/2014",74.58,2,19,2014,10,3,1,1,32
999999999,"2/19/2014",77.565,2,19,2014,11,3,1,1,33.1
999999999,"2/19/2014",68.94,2,19,2014,12,3,1,1,34
999999999,"2/19/2014",55.245,2,19,2014,13,3,1,1,34
999999999,"2/19/2014",50.595,2,19,2014,14,3,1,1,34
999999999,"2/19/2014",30.6,2,19,2014,15,3,1,1,34
999999999,"2/19/2014",86.5930304243142,2,19,2014,16,3,1,1,34
999999999,"2/19/2014",84.5213510980673,2,19,2014,17,3,1,1,34
999999999,"2/19/2014",85.1387026677101,2,19,2014,18,3,1,1,35.1
999999999,"2/19/2014",80.3779924455734,2,19,2014,19,3,1,1,34
999999999,"2/19/2014",-9.83512316887253,2,19,2014,20,3,1,0,33.1
999999999,"2/19/2014",-11.9068024951195,2,19,2014,21,3,1,0,33.1
999999999,"2/19/2014",-13.9784818213664,2,19,2014,22,3,1,0,33.1
999999999,"2/19/2014",-16.0501611476133,2,19,2014,23,3,1,0,33.1
999999999,"2/20/2014",35.4694719166791,2,20,2014,0,4,1,0,34
999999999,"2/20/2014",36.086823486322,2,20,2014,1,4,1,0,35.1
999999999,"2/20/2014",38.6598338893392,2,20,2014,2,4,1,0,37
999999999,"2/20/2014",36.5881545630923,2,20,2014,3,4,1,0,37
999999999,"2/20/2014",27.1827546116914,2,20,2014,4,4,1,0,34
999999999,"2/20/2014",25.1110752854445,2,20,2014,5,4,1,0,34
999999999,"2/20/2014",14.46,2,20,2014,6,4,1,0,36
999999999,"2/20/2014",66.135,2,20,2014,7,4,1,1,37.9
999999999,"2/20/2014",74.355,2,20,2014,8,4,1,1,39
999999999,"2/20/2014",126.719997,2,20,2014,9,4,1,1,39.9
999999999,"2/20/2014",218.384996,2,20,2014,10,4,1,1,43
999999999,"2/20/2014",189.674995,2,20,2014,11,4,1,1,44.1
999999999,"2/20/2014",44.31,2,20,2014,12,4,1,1,46
999999999,"2/20/2014",31.785,2,20,2014,13,4,1,1,46.9
999999999,"2/20/2014",27.99,2,20,2014,14,4,1,1,48
999999999,"2/20/2014",18.21,2,20,2014,15,4,1,1,48
999999999,"2/20/2014",115.154231756279,2,20,2014,16,4,1,1,45
999999999,"2/20/2014",105.99328915905,2,20,2014,17,4,1,1,42.1
999999999,"2/20/2014",101.232578936913,2,20,2014,18,4,1,1,41
999999999,"2/20/2014",99.1608996106661,2,20,2014,19,4,1,1,41
999999999,"2/20/2014",8.45886928787654,2,20,2014,20,4,1,0,39.9
999999999,"2/20/2014",1.49804287819364,2,20,2014,21,4,1,0,37.9
999999999,"2/20/2014",-5.21832617731746,2,20,2014,22,4,1,0,36
999999999,"2/20/2014",-12.1791525870003,2,20,2014,23,4,1,0,34
999999999,"2/21/2014",37.1403642897459,2,21,2014,0,5,1,0,34
999999999,"2/21/2014",37.7577158593888,2,21,2014,1,5,1,0,35.1
999999999,"2/21/2014",35.6860365331418,2,21,2014,2,5,1,0,35.1
999999999,"2/21/2014",33.6143572068949,2,21,2014,3,5,1,0,35.1
999999999,"2/21/2014",33.7427940681941,2,21,2014,4,5,1,0,36
999999999,"2/21/2014",31.6711147419472,2,21,2014,5,5,1,0,36
999999999,"2/21/2014",12.375,2,21,2014,6,5,1,0,36
999999999,"2/21/2014",53.415,2,21,2014,7,5,1,1,36
999999999,"2/21/2014",38.31,2,21,2014,8,5,1,1,36
999999999,"2/21/2014",32.88,2,21,2014,9,5,1,1,37
999999999,"2/21/2014",31.905,2,21,2014,10,5,1,1,37
999999999,"2/21/2014",36.21,2,21,2014,11,5,1,1,37
999999999,"2/21/2014",40.11,2,21,2014,12,5,1,1,37
999999999,"2/21/2014",41.55,2,21,2014,13,5,1,1,37.9
999999999,"2/21/2014",30.615,2,21,2014,14,5,1,1,37
999999999,"2/21/2014",17.685,2,21,2014,15,5,1,1,37
999999999,"2/21/2014",97.2685357956018,2,21,2014,16,5,1,1,37
999999999,"2/21/2014",95.1968564693549,2,21,2014,17,5,1,1,37
999999999,"2/21/2014",102.90347130998,2,21,2014,18,5,1,1,41
999999999,"2/21/2014",108.409969963059,2,21,2014,19,5,1,1,44.1
999999999,"2/21/2014",10.1297616609433,2,21,2014,20,5,1,0,39.9
999999999,"2/21/2014",5.85796614715022,2,21,2014,21,5,1,0,39
999999999,"2/21/2014",3.78628682090331,2,21,2014,22,5,1,0,39
999999999,"2/21/2014",1.71460749465635,2,21,2014,23,5,1,0,39
999999999,"2/22/2014",-38.232363279353,2,22,2014,0,6,0,0,36
999999999,"2/22/2014",-40.3040426055999,2,22,2014,1,6,0,0,36
999999999,"2/22/2014",-44.575838119393,2,22,2014,2,6,0,0,35.1
999999999,"2/22/2014",-49.3365483415297,2,22,2014,3,6,0,0,34
999999999,"2/22/2014",-46.5190805843407,2,22,2014,4,6,0,0,36
999999999,"2/22/2014",-48.5907599105876,2,22,2014,5,6,0,0,36
999999999,"2/22/2014",-50.6624392368346,2,22,2014,6,6,0,0,36
999999999,"2/22/2014",42.7410383502715,2,22,2014,7,6,0,1,39.9
999999999,"2/22/2014",43.3583899199143,2,22,2014,8,6,0,1,41
999999999,"2/22/2014",48.8648885729931,2,22,2014,9,6,0,1,44.1
999999999,"2/22/2014",51.4378989760104,2,22,2014,10,6,0,1,46
999999999,"2/22/2014",51.5663358373096,2,22,2014,11,6,0,1,46.9
999999999,"2/22/2014",47.2945403235165,2,22,2014,12,6,0,1,46
999999999,"2/22/2014",52.3121242682517,2,22,2014,13,6,0,1,48.9
999999999,"2/22/2014",52.9294758378945,2,22,2014,14,6,0,1,50
999999999,"2/22/2014",48.1687656157578,2,22,2014,15,6,0,1,48.9
999999999,"2/22/2014",41.2079392060749,2,22,2014,16,6,0,1,46.9
999999999,"2/22/2014",34.4915701505638,2,22,2014,17,6,0,1,45
999999999,"2/22/2014",30.2197746367707,2,22,2014,18,6,0,1,44.1
999999999,"2/22/2014",23.2589482270878,2,22,2014,19,6,0,1,42.1
999999999,"2/22/2014",-67.4430820957017,2,22,2014,20,6,0,0,41
999999999,"2/22/2014",-66.8257305260589,2,22,2014,21,6,0,0,42.1
999999999,"2/22/2014",-68.8974098523058,2,22,2014,22,6,0,0,42.1
999999999,"2/22/2014",-76.3471509703323,2,22,2014,23,6,0,0,39.9
999999999,"2/23/2014",-40.2493111931405,2,23,2014,0,0,0,0,39.9
999999999,"2/23/2014",-42.3209905193874,2,23,2014,1,0,0,0,39.9
999999999,"2/23/2014",-41.7036389497446,2,23,2014,2,0,0,0,41
999999999,"2/23/2014",-51.3534962553173,2,23,2014,3,0,0,0,37.9
999999999,"2/23/2014",-60.2699814983745,2,23,2014,4,0,0,0,35.1
999999999,"2/23/2014",-60.1415446370753,2,23,2014,5,0,0,0,36
999999999,"2/23/2014",-62.2132239633222,2,23,2014,6,0,0,0,36
999999999,"2/23/2014",26.3011065403479,2,23,2014,7,0,0,1,37.9
999999999,"2/23/2014",26.9184581099907,2,23,2014,8,0,0,1,39
999999999,"2/23/2014",44.1589097633158,2,23,2014,9,0,0,1,46.9
999999999,"2/23/2014",49.6654084163946,2,23,2014,10,0,0,1,50
999999999,"2/23/2014",50.2827599860375,2,23,2014,11,0,0,1,51.1
999999999,"2/23/2014",45.5220497639008,2,23,2014,12,0,0,1,50
999999999,"2/23/2014",43.4503704376538,2,23,2014,13,0,0,1,50
999999999,"2/23/2014",41.3786911114069,2,23,2014,14,0,0,1,50
999999999,"2/23/2014",24.8840278890239,2,23,2014,15,0,0,1,44.1
999999999,"2/23/2014",20.1233176668872,2,23,2014,16,0,0,1,43
999999999,"2/23/2014",18.0516383406402,2,23,2014,17,0,0,1,43
999999999,"2/23/2014",18.6689899102831,2,23,2014,18,0,0,1,44.1
999999999,"2/23/2014",26.1311473967363,2,23,2014,19,0,0,1,48
999999999,"2/23/2014",-71.4156888428636,2,23,2014,20,0,0,0,44.1
999999999,"2/23/2014",-73.4873681691106,2,23,2014,21,0,0,0,44.1
999999999,"2/23/2014",-78.2480783912473,2,23,2014,22,0,0,0,43
999999999,"2/23/2014",-82.5198739050404,2,23,2014,23,0,0,0,42.1
999999999,"2/24/2014",46.0433791014179,2,24,2014,0,1,1,0,41
999999999,"2/24/2014",48.8608468586069,2,24,2014,1,1,1,0,43
999999999,"2/24/2014",44.5890513448138,2,24,2014,2,1,1,0,42.1
999999999,"2/24/2014",37.1393102267873,2,24,2014,3,1,1,0,39.9
999999999,"2/24/2014",30.1784838171044,2,24,2014,4,1,1,0,37.9
999999999,"2/24/2014",25.9066883033113,2,24,2014,5,1,1,0,37
999999999,"2/24/2014",27.165,2,24,2014,6,1,1,0,34
999999999,"2/24/2014",124.394998,2,24,2014,7,1,1,1,35.1
999999999,"2/24/2014",160.769996,2,24,2014,8,1,1,1,35.1
999999999,"2/24/2014",141.884997,2,24,2014,9,1,1,1,35.1
999999999,"2/24/2014",143.159996,2,24,2014,10,1,1,1,36
999999999,"2/24/2014",115.244998,2,24,2014,11,1,1,1,36
999999999,"2/24/2014",106.574998,2,24,2014,12,1,1,1,34
999999999,"2/24/2014",105,2,24,2014,13,1,1,1,34
999999999,"2/24/2014",99.254997,2,24,2014,14,1,1,1,34
999999999,"2/24/2014",55.319999,2,24,2014,15,1,1,1,32
999999999,"2/24/2014",74.1476372107682,2,24,2014,16,1,1,1,30.9
999999999,"2/24/2014",69.875841696975,2,24,2014,17,1,1,1,30
999999999,"2/24/2014",65.1151314748383,2,24,2014,18,1,1,1,28.9
999999999,"2/24/2014",58.3987624193272,2,24,2014,19,1,1,1,27
999999999,"2/24/2014",-31.8143531951187,2,24,2014,20,1,1,0,26.1
999999999,"2/24/2014",-33.8860325213657,2,24,2014,21,1,1,0,26.1
999999999,"2/24/2014",-38.6467427435024,2,24,2014,22,1,1,0,25
999999999,"2/24/2014",-42.9185382572955,2,24,2014,23,1,1,0,24.1
999999999,"2/25/2014",3.71194772356103,2,25,2014,0,2,1,0,23
999999999,"2/25/2014",4.32929929320387,2,25,2014,1,2,1,0,24.1
999999999,"2/25/2014",2.25761996695694,2,25,2014,2,2,1,0,24.1
999999999,"2/25/2014",0.185940640710001,2,25,2014,3,2,1,0,24.1
999999999,"2/25/2014",-1.88573868553694,2,25,2014,4,2,1,0,24.1
999999999,"2/25/2014",-9.33547980356341,2,25,2014,5,2,1,0,21.9
999999999,"2/25/2014",30.69,2,25,2014,6,2,1,0,21.9
999999999,"2/25/2014",133.019998,2,25,2014,7,2,1,1,23
999999999,"2/25/2014",159.494997,2,25,2014,8,2,1,1,23
999999999,"2/25/2014",132.374995,2,25,2014,9,2,1,1,24.1
999999999,"2/25/2014",121.859999,2,25,2014,10,2,1,1,26.1
999999999,"2/25/2014",125.804997,2,25,2014,11,2,1,1,26.1
999999999,"2/25/2014",108.824999,2,25,2014,12,2,1,1,27
999999999,"2/25/2014",103.439999,2,25,2014,13,2,1,1,28
999999999,"2/25/2014",99.974999,2,25,2014,14,2,1,1,28
999999999,"2/25/2014",55.874999,2,25,2014,15,2,1,1,28.9
999999999,"2/25/2014",66.2846927711349,2,25,2014,16,2,1,1,27
999999999,"2/25/2014",62.0128972573418,2,25,2014,17,2,1,1,26.1
999999999,"2/25/2014",57.252187035205,2,25,2014,18,2,1,1,25
999999999,"2/25/2014",52.9803915214119,2,25,2014,19,2,1,1,24.1
999999999,"2/25/2014",-35.0326079054879,2,25,2014,20,2,1,0,24.1
999999999,"2/25/2014",-39.7933181276246,2,25,2014,21,2,1,0,23
999999999,"2/25/2014",-41.8649974538715,2,25,2014,22,2,1,0,23
999999999,"2/25/2014",-46.6257076760082,2,25,2014,23,2,1,0,21.9
999999999,"2/26/2014",0.493693013191873,2,26,2014,0,3,1,0,21
999999999,"2/26/2014",-1.57798631305506,2,26,2014,1,3,1,0,21
999999999,"2/26/2014",-6.33869653519178,2,26,2014,2,3,1,0,19.9
999999999,"2/26/2014",-13.0550655907029,2,26,2014,3,3,1,0,18
999999999,"2/26/2014",-15.1267449169498,2,26,2014,4,3,1,0,18
999999999,"2/26/2014",-17.1984242431967,2,26,2014,5,3,1,0,18
999999999,"2/26/2014",29.055,2,26,2014,6,3,1,0,19
999999999,"2/26/2014",124.364997,2,26,2014,7,3,1,1,19
999999999,"2/26/2014",158.054999,2,26,2014,8,3,1,1,21
999999999,"2/26/2014",149.249997,2,26,2014,9,3,1,1,24.1
999999999,"2/26/2014",130.559996,2,26,2014,10,3,1,1,26.1
999999999,"2/26/2014",109.304994,2,26,2014,11,3,1,1,28
999999999,"2/26/2014",102.72,2,26,2014,12,3,1,1,30
999999999,"2/26/2014",103.934999,2,26,2014,13,3,1,1,30.9
999999999,"2/26/2014",99.224997,2,26,2014,14,3,1,1,30
999999999,"2/26/2014",54.135,2,26,2014,15,3,1,1,28.9
999999999,"2/26/2014",70.4001586859197,2,26,2014,16,3,1,1,28
999999999,"2/26/2014",60.9947587345188,2,26,2014,17,3,1,1,25
999999999,"2/26/2014",54.0339323248359,2,26,2014,18,3,1,1,23
999999999,"2/26/2014",44.3840750192632,2,26,2014,19,3,1,1,19.9
999999999,"2/26/2014",-45.8290405951828,2,26,2014,20,3,1,0,19
999999999,"2/26/2014",-50.3452934631477,2,26,2014,21,3,1,0,18
999999999,"2/26/2014",-54.6170889769408,2,26,2014,22,3,1,0,17.1
999999999,"2/26/2014",-59.3777991990775,2,26,2014,23,3,1,0,16
999999999,"2/27/2014",-10.0582823223312,2,27,2014,0,4,1,0,16
999999999,"2/27/2014",-14.3300778361243,2,27,2014,1,4,1,0,15.1
999999999,"2/27/2014",-19.090788058261,2,27,2014,2,4,1,0,14
999999999,"2/27/2014",-21.162467384508,2,27,2014,3,4,1,0,14
999999999,"2/27/2014",-25.9231776066447,2,27,2014,4,4,1,0,12.9
999999999,"2/27/2014",-30.1949731204378,2,27,2014,5,4,1,0,12
999999999,"2/27/2014",31.155,2,27,2014,6,4,1,0,15.1
999999999,"2/27/2014",141.374997,2,27,2014,7,4,1,1,16
999999999,"2/27/2014",160.664998,2,27,2014,8,4,1,1,19
999999999,"2/27/2014",151.574997,2,27,2014,9,4,1,1,21
999999999,"2/27/2014",150.344996,2,27,2014,10,4,1,1,25
999999999,"2/27/2014",134.324997,2,27,2014,11,4,1,1,28
999999999,"2/27/2014",118.41,2,27,2014,12,4,1,1,28
999999999,"2/27/2014",105.24,2,27,2014,13,4,1,1,28
999999999,"2/27/2014",93.134998,2,27,2014,14,4,1,1,26.1
999999999,"2/27/2014",50.265,2,27,2014,15,4,1,1,28
999999999,"2/27/2014",69.6264775172685,2,27,2014,16,4,1,1,27
999999999,"2/27/2014",65.3546820034754,2,27,2014,17,4,1,1,26.1
999999999,"2/27/2014",60.5939717813387,2,27,2014,18,4,1,1,25
999999999,"2/27/2014",56.3221762675456,2,27,2014,19,4,1,1,24.1
999999999,"2/27/2014",-39.26900113868,2,27,2014,20,4,1,0,21
999999999,"2/27/2014",-41.3406804649269,2,27,2014,21,4,1,0,21
999999999,"2/27/2014",-50.7460804163278,2,27,2014,22,4,1,0,18
999999999,"2/27/2014",-57.7069068260107,2,27,2014,23,4,1,0,16
999999999,"2/28/2014",-13.2765370327003,2,28,2014,0,5,1,0,14
999999999,"2/28/2014",-20.2373634423832,2,28,2014,1,5,1,0,12
999999999,"2/28/2014",-22.3090427686302,2,28,2014,2,5,1,0,12
999999999,"2/28/2014",-27.0697529907669,2,28,2014,3,5,1,0,10.9
999999999,"2/28/2014",-29.1414323170138,2,28,2014,4,5,1,0,10.9
999999999,"2/28/2014",-33.4132278308069,2,28,2014,5,5,1,0,10
999999999,"2/28/2014",29.595,2,28,2014,6,5,1,0,10.9
999999999,"2/28/2014",125.279997,2,28,2014,7,5,1,1,12
999999999,"2/28/2014",154.199996,2,28,2014,8,5,1,1,15.1
999999999,"2/28/2014",153.614996,2,28,2014,9,5,1,1,17.1
999999999,"2/28/2014",149.804999,2,28,2014,10,5,1,1,19.9
999999999,"2/28/2014",119.804996,2,28,2014,11,5,1,1,21
999999999,"2/28/2014",106.935,2,28,2014,12,5,1,1,23
999999999,"2/28/2014",104.939998,2,28,2014,13,5,1,1,24.1
999999999,"2/28/2014",94.935,2,28,2014,14,5,1,1,24.1
999999999,"2/28/2014",49.26,2,28,2014,15,5,1,1,24.1
999999999,"2/28/2014",64.2081066193532,2,28,2014,16,5,1,1,24.1
999999999,"2/28/2014",56.7583655013267,2,28,2014,17,5,1,1,21.9
999999999,"2/28/2014",54.6866861750797,2,28,2014,18,5,1,1,21.9
999999999,"2/28/2014",50.4148906612866,2,28,2014,19,5,1,1,21
999999999,"2/28/2014",-35.397992578067,2,28,2014,20,5,1,0,21.9
999999999,"2/28/2014",-39.6697880918601,2,28,2014,21,5,1,0,21
999999999,"2/28/2014",-44.4304983139968,2,28,2014,22,5,1,0,19.9
999999999,"2/28/2014",-48.7022938277899,2,28,2014,23,5,1,0,19
999999999,"3/1/2014",-73.4081282157177,3,1,2014,0,6,0,0,18
999999999,"3/1/2014",-75.4798075419647,3,1,2014,1,6,0,0,18
999999999,"3/1/2014",-79.7516030557578,3,1,2014,2,6,0,0,17.1
999999999,"3/1/2014",-84.5123132778945,3,1,2014,3,6,0,0,16
999999999,"3/1/2014",-83.8949617082517,3,1,2014,4,6,0,0,17.1
999999999,"3/1/2014",-88.6556719303884,3,1,2014,5,6,0,0,16
999999999,"3/1/2014",-85.8382041731993,3,1,2014,6,6,0,0,18
999999999,"3/1/2014",5.36515722636054,3,1,2014,7,6,0,1,21
999999999,"3/1/2014",5.49359408765978,3,1,2014,8,6,0,1,21.9
999999999,"3/1/2014",11.0000927407386,3,1,2014,9,6,0,1,25
999999999,"3/1/2014",16.2621340396456,3,1,2014,10,6,0,1,28
999999999,"3/1/2014",23.9687488802706,3,1,2014,11,6,0,1,32
999999999,"3/1/2014",26.7862166374596,3,1,2014,12,6,0,1,34
999999999,"3/1/2014",29.6036843946486,3,1,2014,13,6,0,1,36
999999999,"3/1/2014",22.6428579849657,3,1,2014,14,6,0,1,34
999999999,"3/1/2014",23.2602095546086,3,1,2014,15,6,0,1,35.1
999999999,"3/1/2014",18.4994993324719,3,1,2014,16,6,0,1,34
999999999,"3/1/2014",14.2277038186788,3,1,2014,17,6,0,1,33.1
999999999,"3/1/2014",9.46699359654205,3,1,2014,18,6,0,1,32
999999999,"3/1/2014",7.39531427029512,3,1,2014,19,6,0,1,32
999999999,"3/1/2014",-77.9286542607149,3,1,2014,20,6,0,0,33.1
999999999,"3/1/2014",-80.0003335869618,3,1,2014,21,6,0,0,33.1
999999999,"3/1/2014",-84.7610438090985,3,1,2014,22,6,0,0,32
999999999,"3/1/2014",-86.8327231353455,3,1,2014,23,6,0,0,32
999999999,"3/2/2014",-48.0458524622638,3,2,2014,0,0,0,0,33.1
999999999,"3/2/2014",-50.1175317885108,3,2,2014,1,0,0,0,33.1
999999999,"3/2/2014",-52.1892111147577,3,2,2014,2,0,0,0,33.1
999999999,"3/2/2014",-54.2608904410046,3,2,2014,3,0,0,0,33.1
999999999,"3/2/2014",-54.1324535797054,3,2,2014,4,0,0,0,34
999999999,"3/2/2014",-56.2041329059523,3,2,2014,5,0,0,0,34
999999999,"3/2/2014",-60.4759284197454,3,2,2014,6,0,0,0,33.1
999999999,"3/2/2014",25.5938285422067,3,2,2014,7,0,0,1,34
999999999,"3/2/2014",23.5221492159597,3,2,2014,8,0,0,1,34
999999999,"3/2/2014",21.4504698897128,3,2,2014,9,0,0,1,34
999999999,"3/2/2014",22.0678214593556,3,2,2014,10,0,0,1,35.1
999999999,"3/2/2014",22.1962583206549,3,2,2014,11,0,0,1,36
999999999,"3/2/2014",24.7692687236721,3,2,2014,12,0,0,1,37.9
999999999,"3/2/2014",22.6975893974252,3,2,2014,13,0,0,1,37.9
999999999,"3/2/2014",15.9812203419141,3,2,2014,14,0,0,1,36
999999999,"3/2/2014",13.9095410156672,3,2,2014,15,0,0,1,36
999999999,"3/2/2014",11.8378616894202,3,2,2014,16,0,0,1,36
999999999,"3/2/2014",7.56606617562711,3,2,2014,17,0,0,1,35.1
999999999,"3/2/2014",2.80535595349039,3,2,2014,18,0,0,1,34
999999999,"3/2/2014",0.733676627243455,3,2,2014,19,0,0,1,34
999999999,"3/2/2014",-92.1684698830923,3,2,2014,20,0,0,0,32
999999999,"3/2/2014",-96.929180105229,3,2,2014,21,0,0,0,30.9
999999999,"3/2/2014",-99.0008594314759,3,2,2014,22,0,0,0,30.9
999999999,"3/2/2014",-103.272654945269,3,2,2014,23,0,0,0,30
999999999,"3/3/2014",25.2905980611892,3,3,2014,0,1,1,0,28.9
999999999,"3/3/2014",21.0188025473961,3,3,2014,1,1,1,0,28
999999999,"3/3/2014",14.302433491885,3,3,2014,2,1,1,0,26.1
999999999,"3/3/2014",7.34160708220206,3,3,2014,3,1,1,0,24.1
999999999,"3/3/2014",-0.108134035824442,3,3,2014,4,1,1,0,21.9
999999999,"3/3/2014",-7.06896044550731,3,3,2014,5,1,1,0,19.9
999999999,"3/3/2014",28.665,3,3,2014,6,1,1,0,19
999999999,"3/3/2014",134.054997,3,3,2014,7,1,1,1,19
999999999,"3/3/2014",160.319997,3,3,2014,8,1,1,1,19
999999999,"3/3/2014",170.144996,3,3,2014,9,1,1,1,19.9
999999999,"3/3/2014",178.424996,3,3,2014,10,1,1,1,21
999999999,"3/3/2014",178.289996,3,3,2014,11,1,1,1,21
999999999,"3/3/2014",162.914997,3,3,2014,12,1,1,1,21.9
999999999,"3/3/2014",139.679997,3,3,2014,13,1,1,1,21.9
999999999,"3/3/2014",119.909998,3,3,2014,14,1,1,1,23
999999999,"3/3/2014",58.35,3,3,2014,15,1,1,1,23
999999999,"3/3/2014",63.662065045755,3,3,2014,16,1,1,1,23
999999999,"3/3/2014",58.9013548236183,3,3,2014,17,1,1,1,21.9
999999999,"3/3/2014",56.8296754973713,3,3,2014,18,1,1,1,21.9
999999999,"3/3/2014",52.5578799835782,3,3,2014,19,1,1,1,21
999999999,"3/3/2014",-40.3442665267575,3,3,2014,20,1,1,0,19
999999999,"3/3/2014",-42.4159458530044,3,3,2014,21,1,1,0,19
999999999,"3/3/2014",-49.1323149085155,3,3,2014,22,1,1,0,17.1
999999999,"3/3/2014",-53.8930251306522,3,3,2014,23,1,1,0,16
999999999,"3/4/2014",-4.57350825390593,3,4,2014,0,2,1,0,16
999999999,"3/4/2014",-8.84530376769905,3,4,2014,1,2,1,0,15.1
999999999,"3/4/2014",-13.6060139898357,3,4,2014,2,2,1,0,14
999999999,"3/4/2014",-18.3667242119725,3,4,2014,3,2,1,0,12.9
999999999,"3/4/2014",-22.6385197257656,3,4,2014,4,2,1,0,12
999999999,"3/4/2014",-24.7101990520125,3,4,2014,5,2,1,0,12
999999999,"3/4/2014",25.425,3,4,2014,6,2,1,0,12.9
999999999,"3/4/2014",123.029998,3,4,2014,7,2,1,1,14
999999999,"3/4/2014",153.464996,3,4,2014,8,2,1,1,17.1
999999999,"3/4/2014",160.994994,3,4,2014,9,2,1,1,19.9
999999999,"3/4/2014",169.904998,3,4,2014,10,2,1,1,23
999999999,"3/4/2014",148.694996,3,4,2014,11,2,1,1,25
999999999,"3/4/2014",137.744997,3,4,2014,12,2,1,1,27
999999999,"3/4/2014",131.565,3,4,2014,13,2,1,1,28.9
999999999,"3/4/2014",123.42,3,4,2014,14,2,1,1,28.9
999999999,"3/4/2014",65.729999,3,4,2014,15,2,1,1,30
999999999,"3/4/2014",82.4449722108477,3,4,2014,16,2,1,1,30
999999999,"3/4/2014",77.684261988711,3,4,2014,17,2,1,1,28.9
999999999,"3/4/2014",75.6125826624641,3,4,2014,18,2,1,1,28.9
999999999,"3/4/2014",73.5409033362171,3,4,2014,19,2,1,1,28.9
999999999,"3/4/2014",-14.4720960906826,3,4,2014,20,2,1,0,28.9
999999999,"3/4/2014",-16.5437754169296,3,4,2014,21,2,1,0,28.9
999999999,"3/4/2014",-18.6154547431765,3,4,2014,22,2,1,0,28.9
999999999,"3/4/2014",-22.8872502569696,3,4,2014,23,2,1,0,28
999999999,"3/5/2014",26.4322666197767,3,5,2014,0,3,1,0,28
999999999,"3/5/2014",21.9160137518117,3,5,2014,1,3,1,0,27
999999999,"3/5/2014",17.6442182380186,3,5,2014,2,3,1,0,26.1
999999999,"3/5/2014",12.8835080158819,3,5,2014,3,3,1,0,25
999999999,"3/5/2014",10.811828689635,3,5,2014,4,3,1,0,25
999999999,"3/5/2014",6.54003317584188,3,5,2014,5,3,1,0,24.1
999999999,"3/5/2014",26.49,3,5,2014,6,3,1,0,24.1
999999999,"3/5/2014",116.459999,3,5,2014,7,3,1,1,25
999999999,"3/5/2014",152.669995,3,5,2014,8,3,1,1,26.1
999999999,"3/5/2014",151.454997,3,5,2014,9,3,1,1,27
999999999,"3/5/2014",137.684996,3,5,2014,10,3,1,1,27
999999999,"3/5/2014",132.359998,3,5,2014,11,3,1,1,28
999999999,"3/5/2014",116.534997,3,5,2014,12,3,1,1,26.1
999999999,"3/5/2014",115.664996,3,5,2014,13,3,1,1,25
999999999,"3/5/2014",106.664998,3,5,2014,14,3,1,1,24.1
999999999,"3/5/2014",56.31,3,5,2014,15,3,1,1,24.1
999999999,"3/5/2014",67.0038497918887,3,5,2014,16,3,1,1,23
999999999,"3/5/2014",62.243139569752,3,5,2014,17,3,1,1,21.9
999999999,"3/5/2014",60.171460243505,3,5,2014,18,3,1,1,21.9
999999999,"3/5/2014",58.0997809172581,3,5,2014,19,3,1,1,21.9
999999999,"3/5/2014",-29.9132185096417,3,5,2014,20,3,1,0,21.9
999999999,"3/5/2014",-34.1850140234348,3,5,2014,21,3,1,0,21
999999999,"3/5/2014",-38.9457242455715,3,5,2014,22,3,1,0,19.9
999999999,"3/5/2014",-41.0174035718185,3,5,2014,23,3,1,0,19.9
999999999,"3/6/2014",3.65742357566366,3,6,2014,0,4,1,0,18
999999999,"3/6/2014",-3.30340283401924,3,6,2014,1,4,1,0,16
999999999,"3/6/2014",-7.57519834781236,3,6,2014,2,4,1,0,15.1
999999999,"3/6/2014",-15.0249394658389,3,6,2014,3,4,1,0,12.9
999999999,"3/6/2014",-17.0966187920858,3,6,2014,4,4,1,0,12.9
999999999,"3/6/2014",-21.3684143058789,3,6,2014,5,4,1,0,12
999999999,"3/6/2014",27.12,3,6,2014,6,4,1,0,12
999999999,"3/6/2014",118.634999,3,6,2014,7,4,1,1,14
999999999,"3/6/2014",151.154998,3,6,2014,8,4,1,1,17.1
999999999,"3/6/2014",152.729996,3,6,2014,9,4,1,1,19.9
999999999,"3/6/2014",139.664998,3,6,2014,10,4,1,1,23
999999999,"3/6/2014",128.144998,3,6,2014,11,4,1,1,24.1
